Team;Year;Attemp2pt;Success2pt;Attemptkick;Successkick
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 0
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 1 ; 0 ; 0 ; 0
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 0
NE ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 1 ; 0 ; 0 ; 0
BUF ; 2015 ; 1 ; 0 ; 0 ; 0
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 1 ; 0 ; 0 ; 0
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 0
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 0
DET ; 2015 ; 1 ; 0 ; 0 ; 0
NO ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 1 ; 0 ; 0 ; 0
NO ; 2015 ; 0 ; 0 ; 1 ; 0
PIT ; 2015 ; 1 ; 1 ; 0 ; 0
PIT ; 2015 ; 1 ; 1 ; 0 ; 0
PIT ; 2015 ; 0 ; 0 ; 1 ; 0
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 1 ; 1 ; 0 ; 0
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 1 ; 1 ; 0 ; 0
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 1 ; 1 ; 0 ; 0
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 1 ; 1 ; 0 ; 0
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 0
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 1 ; 0 ; 0 ; 0
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 0
HOU ; 2015 ; 0 ; 0 ; 1 ; 0
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 1 ; 0 ; 0 ; 0
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 1 ; 0 ; 0 ; 0
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 1 ; 1 ; 0 ; 0
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 0
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 0
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 1 ; 0 ; 0 ; 0
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 1 ; 1 ; 0 ; 0
KC ; 2015 ; 1 ; 0 ; 0 ; 0
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 0
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 1 ; 0 ; 0 ; 0
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 1 ; 1 ; 0 ; 0
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 0
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 0
NYG ; 2015 ; 0 ; 0 ; 1 ; 0
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 1 ; 1 ; 0 ; 0
SD ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 1 ; 1 ; 0 ; 0
GB ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
DAL ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 1 ; 1 ; 0 ; 0
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 0
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 1 ; 0 ; 0 ; 0
CHI ; 2015 ; 1 ; 0 ; 0 ; 0
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 1 ; 0 ; 0 ; 0
WAS ; 2015 ; 1 ; 0 ; 0 ; 0
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 1 ; 1 ; 0 ; 0
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 1 ; 1 ; 0 ; 0
TB ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 1 ; 0 ; 0 ; 0
BAL ; 2015 ; 1 ; 0 ; 0 ; 0
CLE ; 2015 ; 1 ; 1 ; 0 ; 0
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 0 ; 0 ; 1 ; 1
CHI ; 2015 ; 1 ; 1 ; 0 ; 0
DET ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
ARI ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 1 ; 0 ; 0 ; 0
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
CIN ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 0 ; 0 ; 1 ; 1
CLE ; 2015 ; 1 ; 0 ; 0 ; 0
DEN ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 0
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
CAR ; 2015 ; 0 ; 0 ; 1 ; 0
CAR ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
GB ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 0 ; 0 ; 1 ; 1
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
SF ; 2015 ; 1 ; 0 ; 0 ; 0
BAL ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 0
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
PHI ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
SEA ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 0
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
BUF ; 2015 ; 1 ; 1 ; 0 ; 0
BUF ; 2015 ; 0 ; 0 ; 1 ; 1
JAC ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
STL ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 1
MIA ; 2015 ; 0 ; 0 ; 1 ; 0
HOU ; 2015 ; 0 ; 0 ; 1 ; 0
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 0 ; 0 ; 1 ; 1
HOU ; 2015 ; 1 ; 0 ; 0 ; 0
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NYJ ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
NE ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
PIT ; 2015 ; 0 ; 0 ; 1 ; 1
KC ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
TB ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
WAS ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
DET ; 2015 ; 0 ; 0 ; 1 ; 1
MIN ; 2015 ; 0 ; 0 ; 1 ; 0
MIN ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 1
NO ; 2015 ; 0 ; 0 ; 1 ; 0
NO ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
IND ; 2015 ; 0 ; 0 ; 1 ; 1
TEN ; 2015 ; 0 ; 0 ; 1 ; 1
ATL ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
OAK ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 0 ; 0 ; 1 ; 1
SD ; 2015 ; 1 ; 1 ; 0 ; 0
SD ; 2015 ; 1 ; 1 ; 0 ; 0
NYG ; 2015 ; 0 ; 0 ; 1 ; 1
