Down,Ydstogo,Line,Value
4,15,59,0.542
4,15,60,0.545
4,15,61,0.627
4,15,62,0.63
4,15,63,0.714
4,15,64,0.717
4,15,65,0.72
4,15,66,0.723
4,15,67,0.726
4,15,68,0.729
4,15,69,0.77
4,15,70,0.905
4,15,71,1.037
4,15,72,1.166
4,15,73,1.291
4,15,74,1.411
4,15,75,1.527
4,15,76,1.637
4,15,77,1.742
4,15,78,1.84
4,15,79,1.933
4,15,80,2.019
4,15,81,2.081
4,15,82,2.14
4,15,83,2.196
4,15,84,2.249
4,15,85,2.298
4,16,1,-3.059
4,16,2,-2.963
4,16,3,-2.907
4,16,4,-2.842
4,16,5,-2.752
4,16,6,-2.654
4,16,7,-2.619
4,16,8,-2.535
4,16,9,-2.461
4,16,10,-2.396
4,16,11,-2.309
4,16,12,-2.245
4,16,13,-2.18
4,16,14,-2.115
4,16,15,-2.003
4,16,16,-1.94
4,16,17,-1.878
4,16,18,-1.787
4,16,19,-1.707
4,16,20,-1.601
4,16,21,-1.589
4,16,22,-1.485
4,16,23,-1.44
4,16,24,-1.366
4,16,25,-1.295
4,16,26,-1.224
4,16,27,-1.148
4,16,28,-1.074
4,16,29,-1.005
4,16,30,-0.925
4,16,31,-0.861
4,16,32,-0.785
4,16,33,-0.713
4,16,34,-0.638
4,16,35,-0.573
4,16,36,-0.508
4,16,37,-0.443
4,16,38,-0.342
4,16,39,-0.273
4,16,40,-0.202
4,16,41,-0.128
4,16,42,-0.054
4,16,43,0.013
4,16,44,0.081
4,16,45,0.084
4,16,46,0.186
4,16,47,0.189
4,16,48,0.237
4,16,49,0.24
4,16,50,0.243
4,16,51,0.312
4,16,52,0.314
4,16,53,0.404
4,16,54,0.407
4,16,55,0.41
4,16,56,0.48
4,16,57,0.483
4,16,58,0.54
4,16,59,0.542
4,16,60,0.545
4,16,61,0.627
4,16,62,0.63
4,16,63,0.711
4,16,64,0.714
4,16,65,0.717
4,16,66,0.72
4,16,67,0.723
4,16,68,0.725
4,16,69,0.77
4,16,70,0.905
4,16,71,1.037
4,16,72,1.166
4,16,73,1.291
4,16,74,1.411
4,16,75,1.527
4,16,76,1.637
4,16,77,1.742
4,16,78,1.84
4,16,79,1.933
4,16,80,2.019
4,16,81,2.081
4,16,82,2.14
4,16,83,2.196
4,16,84,2.249
4,17,1,-3.059
4,17,2,-2.965
4,17,3,-2.908
4,17,4,-2.842
4,17,5,-2.753
4,17,6,-2.66
4,17,7,-2.62
4,17,8,-2.536
4,17,9,-2.463
4,17,10,-2.396
4,17,11,-2.31
4,17,12,-2.245
4,17,13,-2.181
4,17,14,-2.116
4,17,15,-2.005
4,17,16,-1.941
4,17,17,-1.878
4,17,18,-1.789
4,17,19,-1.709
4,17,20,-1.605
4,17,21,-1.589
4,17,22,-1.49
4,17,23,-1.44
4,17,24,-1.367
4,17,25,-1.295
4,17,26,-1.224
4,17,27,-1.148
4,17,28,-1.074
4,17,29,-1.005
4,17,30,-0.926
4,17,31,-0.862
4,17,32,-0.785
4,17,33,-0.713
4,17,34,-0.638
4,17,35,-0.574
4,17,36,-0.509
4,17,37,-0.444
4,17,38,-0.343
4,17,39,-0.273
4,17,40,-0.202
4,17,41,-0.129
4,17,42,-0.055
4,17,43,0.013
4,17,44,0.081
4,17,45,0.084
4,17,46,0.183
4,17,47,0.185
4,17,48,0.237
4,17,49,0.24
4,17,50,0.243
4,17,51,0.312
4,17,52,0.314
4,17,53,0.401
4,17,54,0.404
4,17,55,0.407
4,17,56,0.479
4,17,57,0.481
4,17,58,0.54
4,17,59,0.542
4,17,60,0.545
4,17,61,0.626
4,17,62,0.629
4,17,63,0.709
4,17,64,0.712
4,17,65,0.715
4,17,66,0.718
4,17,67,0.72
4,17,68,0.723
4,17,69,0.77
4,17,70,0.905
4,17,71,1.037
4,17,72,1.166
4,17,73,1.291
4,17,74,1.411
4,17,75,1.527
4,17,76,1.637
4,17,77,1.742
4,17,78,1.84
4,17,79,1.933
4,17,80,2.019
4,17,81,2.081
4,17,82,2.14
4,17,83,2.196
4,18,1,-3.059
4,18,2,-2.966
4,18,3,-2.908
4,18,4,-2.842
4,18,5,-2.754
4,18,6,-2.665
4,18,7,-2.62
4,18,8,-2.536
4,18,9,-2.464
4,18,10,-2.396
4,18,11,-2.311
4,18,12,-2.246
4,18,13,-2.181
4,18,14,-2.116
4,18,15,-2.007
4,18,16,-1.941
4,18,17,-1.878
4,18,18,-1.791
4,18,19,-1.712
4,18,20,-1.609
4,18,21,-1.589
4,18,22,-1.494
4,18,23,-1.44
4,18,24,-1.367
4,18,25,-1.295
4,18,26,-1.224
4,18,27,-1.149
4,18,28,-1.075
4,18,29,-1.006
4,18,30,-0.926
4,18,31,-0.862
4,18,32,-0.785
4,18,33,-0.713
4,18,34,-0.639
4,18,35,-0.574
4,18,36,-0.509
4,18,37,-0.445
4,18,38,-0.343
4,18,39,-0.273
4,18,40,-0.202
4,18,41,-0.129
4,18,42,-0.055
4,18,43,0.013
4,18,44,0.081
4,18,45,0.084
4,18,46,0.179
4,18,47,0.182
4,18,48,0.237
4,18,49,0.24
4,18,50,0.243
4,18,51,0.312
4,18,52,0.314
4,18,53,0.4
4,18,54,0.403
4,18,55,0.406
4,18,56,0.477
4,18,57,0.48
4,18,58,0.54
4,18,59,0.542
4,18,60,0.545
4,18,61,0.626
4,18,62,0.629
4,18,63,0.707
4,18,64,0.71
4,18,65,0.713
4,18,66,0.716
4,18,67,0.719
4,18,68,0.722
4,18,69,0.77
4,18,70,0.905
4,18,71,1.037
4,18,72,1.166
4,18,73,1.291
4,18,74,1.411
4,18,75,1.527
4,18,76,1.637
4,18,77,1.742
4,18,78,1.84
4,18,79,1.933
4,18,80,2.019
4,18,81,2.081
4,18,82,2.14
4,19,1,-3.059
4,19,2,-2.966
4,19,3,-2.908
4,19,4,-2.842
4,19,5,-2.755
4,19,6,-2.668
4,19,7,-2.62
4,19,8,-2.536
4,19,9,-2.464
4,19,10,-2.396
4,19,11,-2.311
4,19,12,-2.246
4,19,13,-2.182
4,19,14,-2.117
4,19,15,-2.008
4,19,16,-1.941
4,19,17,-1.878
4,19,18,-1.792
4,19,19,-1.713
4,19,20,-1.612
4,19,21,-1.589
4,19,22,-1.497
4,19,23,-1.44
4,19,24,-1.367
4,19,25,-1.295
4,19,26,-1.224
4,19,27,-1.149
4,19,28,-1.075
4,19,29,-1.006
4,19,30,-0.927
4,19,31,-0.862
4,19,32,-0.786
4,19,33,-0.713
4,19,34,-0.639
4,19,35,-0.575
4,19,36,-0.51
4,19,37,-0.445
4,19,38,-0.343
4,19,39,-0.273
4,19,40,-0.202
4,19,41,-0.129
4,19,42,-0.055
4,19,43,0.013
4,19,44,0.081
4,19,45,0.084
4,19,46,0.176
4,19,47,0.179
4,19,48,0.237
4,19,49,0.24
4,19,50,0.243
4,19,51,0.312
4,19,52,0.314
4,19,53,0.399
4,19,54,0.401
4,19,55,0.404
4,19,56,0.477
4,19,57,0.48
4,19,58,0.54
4,19,59,0.542
4,19,60,0.545
4,19,61,0.626
4,19,62,0.629
4,19,63,0.706
4,19,64,0.709
4,19,65,0.712
4,19,66,0.715
4,19,67,0.718
4,19,68,0.721
4,19,69,0.77
4,19,70,0.905
4,19,71,1.037
4,19,72,1.166
4,19,73,1.291
4,19,74,1.411
4,19,75,1.527
4,19,76,1.637
4,19,77,1.742
4,19,78,1.84
4,19,79,1.933
4,19,80,2.019
4,19,81,2.081
4,20,1,-3.059
4,20,2,-2.967
4,20,3,-2.908
4,20,4,-2.842
4,20,5,-2.755
4,20,6,-2.67
4,20,7,-2.62
4,20,8,-2.537
4,20,9,-2.465
4,20,10,-2.396
4,20,11,-2.312
4,20,12,-2.247
4,20,13,-2.182
4,20,14,-2.117
4,20,15,-2.008
4,20,16,-1.942
4,20,17,-1.878
4,20,18,-1.793
4,20,19,-1.715
4,20,20,-1.615
4,20,21,-1.589
4,20,22,-1.5
4,20,23,-1.44
4,20,24,-1.367
4,20,25,-1.295
4,20,26,-1.224
4,20,27,-1.149
4,20,28,-1.075
4,20,29,-1.006
4,20,30,-0.927
4,20,31,-0.862
4,20,32,-0.786
4,20,33,-0.713
4,20,34,-0.64
4,20,35,-0.575
4,20,36,-0.51
4,20,37,-0.445
4,20,38,-0.344
4,20,39,-0.274
4,20,40,-0.202
4,20,41,-0.129
4,20,42,-0.055
4,20,43,0.013
4,20,44,0.081
4,20,45,0.084
4,20,46,0.173
4,20,47,0.176
4,20,48,0.237
4,20,49,0.24
4,20,50,0.243
4,20,51,0.312
4,20,52,0.314
4,20,53,0.398
4,20,54,0.401
4,20,55,0.403
4,20,56,0.476
4,20,57,0.479
4,20,58,0.54
4,20,59,0.542
4,20,60,0.545
4,20,61,0.626
4,20,62,0.629
4,20,63,0.706
4,20,64,0.709
4,20,65,0.712
4,20,66,0.714
4,20,67,0.717
4,20,68,0.72
4,20,69,0.77
4,20,70,0.905
4,20,71,1.037
4,20,72,1.166
4,20,73,1.291
4,20,74,1.411
4,20,75,1.527
4,20,76,1.637
4,20,77,1.742
4,20,78,1.84
4,20,79,1.933
4,20,80,2.019
4,21,1,-3.059
4,21,2,-2.967
4,21,3,-2.908
4,21,4,-2.842
4,21,5,-2.755
4,21,6,-2.672
4,21,7,-2.62
4,21,8,-2.537
4,21,9,-2.465
4,21,10,-2.396
4,21,11,-2.312
4,21,12,-2.247
4,21,13,-2.182
4,21,14,-2.117
4,21,15,-2.009
4,21,16,-1.942
4,21,17,-1.878
4,21,18,-1.793
4,21,19,-1.716
4,21,20,-1.618
4,21,21,-1.589
4,21,22,-1.501
4,21,23,-1.44
4,21,24,-1.367
4,21,25,-1.295
4,21,26,-1.224
4,21,27,-1.149
4,21,28,-1.075
4,21,29,-1.006
4,21,30,-0.927
4,21,31,-0.862
4,21,32,-0.786
4,21,33,-0.713
4,21,34,-0.64
4,21,35,-0.575
4,21,36,-0.51
4,21,37,-0.445
4,21,38,-0.344
4,21,39,-0.274
4,21,40,-0.202
4,21,41,-0.129
4,21,42,-0.055
4,21,43,0.013
4,21,44,0.081
4,21,45,0.084
4,21,46,0.171
4,21,47,0.174
4,21,48,0.237
4,21,49,0.24
4,21,50,0.243
4,21,51,0.312
4,21,52,0.314
4,21,53,0.397
4,21,54,0.4
4,21,55,0.403
4,21,56,0.476
4,21,57,0.479
4,21,58,0.54
4,21,59,0.542
4,21,60,0.545
4,21,61,0.626
4,21,62,0.629
4,21,63,0.705
4,21,64,0.708
4,21,65,0.711
4,21,66,0.714
4,21,67,0.717
4,21,68,0.72
4,21,69,0.77
4,21,70,0.905
4,21,71,1.037
4,21,72,1.166
4,21,73,1.291
4,21,74,1.411
4,21,75,1.527
4,21,76,1.637
4,21,77,1.742
4,21,78,1.84
4,21,79,1.933
4,22,1,-3.059
4,22,2,-2.967
4,22,3,-2.908
4,22,4,-2.842
4,22,5,-2.755
4,22,6,-2.673
4,22,7,-2.62
4,22,8,-2.537
4,22,9,-2.465
4,22,10,-2.396
4,22,11,-2.312
4,22,12,-2.247
4,22,13,-2.182
4,22,14,-2.117
4,22,15,-2.009
4,22,16,-1.942
4,22,17,-1.878
4,22,18,-1.794
4,22,19,-1.717
4,22,20,-1.621
4,22,21,-1.589
4,22,22,-1.502
4,22,23,-1.44
4,22,24,-1.367
4,22,25,-1.295
4,22,26,-1.224
4,22,27,-1.149
4,22,28,-1.075
4,22,29,-1.006
4,22,30,-0.927
4,22,31,-0.862
4,22,32,-0.786
4,22,33,-0.713
4,22,34,-0.64
4,22,35,-0.575
4,22,36,-0.51
4,22,37,-0.445
4,22,38,-0.344
4,22,39,-0.274
4,22,40,-0.202
4,22,41,-0.129
4,22,42,-0.056
4,22,43,0.013
4,22,44,0.081
4,22,45,0.084
4,22,46,0.17
4,22,47,0.173
4,22,48,0.237
4,22,49,0.24
4,22,50,0.243
4,22,51,0.312
4,22,52,0.314
4,22,53,0.397
4,22,54,0.4
4,22,55,0.403
4,22,56,0.476
4,22,57,0.478
4,22,58,0.54
4,22,59,0.542
4,22,60,0.545
4,22,61,0.626
4,22,62,0.628
4,22,63,0.705
4,22,64,0.708
4,22,65,0.711
4,22,66,0.714
4,22,67,0.717
4,22,68,0.72
4,22,69,0.77
4,22,70,0.905
4,22,71,1.037
4,22,72,1.166
4,22,73,1.291
4,22,74,1.411
4,22,75,1.527
4,22,76,1.637
4,22,77,1.742
4,22,78,1.84
4,23,1,-3.059
4,23,2,-2.967
4,23,3,-2.908
4,23,4,-2.842
4,23,5,-2.755
4,23,6,-2.673
4,23,7,-2.62
4,23,8,-2.537
4,23,9,-2.465
4,23,10,-2.396
4,23,11,-2.312
4,23,12,-2.247
4,23,13,-2.182
4,23,14,-2.117
4,23,15,-2.01
4,23,16,-1.942
4,23,17,-1.878
4,23,18,-1.794
4,23,19,-1.718
4,23,20,-1.623
4,23,21,-1.589
4,23,22,-1.503
4,23,23,-1.44
4,23,24,-1.367
4,23,25,-1.295
4,23,26,-1.224
4,23,27,-1.149
4,23,28,-1.075
4,23,29,-1.006
4,23,30,-0.927
4,23,31,-0.862
4,23,32,-0.786
4,23,33,-0.713
4,23,34,-0.64
4,23,35,-0.575
4,23,36,-0.51
4,23,37,-0.445
4,23,38,-0.344
4,23,39,-0.274
4,23,40,-0.202
4,23,41,-0.129
4,23,42,-0.056
4,23,43,0.013
4,23,44,0.081
4,23,45,0.084
4,23,46,0.168
4,23,47,0.171
4,23,48,0.237
4,23,49,0.24
4,23,50,0.243
4,23,51,0.312
4,23,52,0.314
4,23,53,0.396
4,23,54,0.399
4,23,55,0.402
4,23,56,0.475
4,23,57,0.478
4,23,58,0.54
4,23,59,0.542
4,23,60,0.545
4,23,61,0.626
4,23,62,0.628
4,23,63,0.705
4,23,64,0.708
4,23,65,0.711
4,23,66,0.714
4,23,67,0.717
4,23,68,0.719
4,23,69,0.77
4,23,70,0.905
4,23,71,1.037
4,23,72,1.166
4,23,73,1.291
4,23,74,1.411
4,23,75,1.527
4,23,76,1.637
4,23,77,1.742
4,24,1,-3.059
4,24,2,-2.967
4,24,3,-2.908
4,24,4,-2.842
4,24,5,-2.755
4,24,6,-2.674
4,24,7,-2.62
4,24,8,-2.537
4,24,9,-2.465
4,24,10,-2.396
4,24,11,-2.312
4,24,12,-2.247
4,24,13,-2.182
4,24,14,-2.117
4,24,15,-2.01
4,24,16,-1.942
4,24,17,-1.878
4,24,18,-1.795
4,24,19,-1.719
4,24,20,-1.625
4,24,21,-1.589
4,24,22,-1.504
4,24,23,-1.44
4,24,24,-1.367
4,24,25,-1.295
4,24,26,-1.224
4,24,27,-1.149
4,24,28,-1.075
4,24,29,-1.006
4,24,30,-0.927
4,24,31,-0.862
4,24,32,-0.786
4,24,33,-0.713
4,24,34,-0.64
4,24,35,-0.575
4,24,36,-0.51
4,24,37,-0.445
4,24,38,-0.344
4,24,39,-0.274
4,24,40,-0.202
4,24,41,-0.129
4,24,42,-0.056
4,24,43,0.013
4,24,44,0.081
4,24,45,0.084
4,24,46,0.167
4,24,47,0.17
4,24,48,0.237
4,24,49,0.24
4,24,50,0.243
4,24,51,0.312
4,24,52,0.314
4,24,53,0.396
4,24,54,0.399
4,24,55,0.402
4,24,56,0.475
4,24,57,0.478
4,24,58,0.54
4,24,59,0.542
4,24,60,0.545
4,24,61,0.626
4,24,62,0.628
4,24,63,0.705
4,24,64,0.708
4,24,65,0.711
4,24,66,0.714
4,24,67,0.716
4,24,68,0.719
4,24,69,0.77
4,24,70,0.905
4,24,71,1.037
4,24,72,1.166
4,24,73,1.291
4,24,74,1.411
4,24,75,1.527
4,24,76,1.637
4,25,1,-3.059
4,25,2,-2.967
4,25,3,-2.908
4,25,4,-2.842
4,25,5,-2.755
4,25,6,-2.674
4,25,7,-2.62
4,25,8,-2.537
4,25,9,-2.466
4,25,10,-2.396
4,25,11,-2.312
4,25,12,-2.247
4,25,13,-2.182
4,25,14,-2.117
4,25,15,-2.01
4,25,16,-1.942
4,25,17,-1.878
4,25,18,-1.795
4,25,19,-1.719
4,25,20,-1.627
4,25,21,-1.589
4,25,22,-1.504
4,25,23,-1.44
4,25,24,-1.367
4,25,25,-1.295
4,25,26,-1.224
4,25,27,-1.149
4,25,28,-1.075
4,25,29,-1.006
4,25,30,-0.927
4,25,31,-0.862
4,25,32,-0.786
4,25,33,-0.713
4,25,34,-0.64
4,25,35,-0.575
4,25,36,-0.51
4,25,37,-0.445
4,25,38,-0.344
4,25,39,-0.274
4,25,40,-0.202
4,25,41,-0.129
4,25,42,-0.056
4,25,43,0.013
4,25,44,0.081
4,25,45,0.084
4,25,46,0.167
4,25,47,0.17
4,25,48,0.237
4,25,49,0.24
4,25,50,0.243
4,25,51,0.312
4,25,52,0.314
4,25,53,0.396
4,25,54,0.399
4,25,55,0.402
4,25,56,0.475
4,25,57,0.478
4,25,58,0.54
4,25,59,0.542
4,25,60,0.545
4,25,61,0.626
4,25,62,0.628
4,25,63,0.705
4,25,64,0.708
4,25,65,0.711
4,25,66,0.714
4,25,67,0.716
4,25,68,0.719
4,25,69,0.77
4,25,70,0.905
4,25,71,1.037
4,25,72,1.166
4,25,73,1.291
4,25,74,1.411
4,25,75,1.527
4,26,1,-3.059
4,26,2,-2.967
4,26,3,-2.908
4,26,4,-2.842
4,26,5,-2.755
4,26,6,-2.674
4,26,7,-2.62
4,26,8,-2.537
4,26,9,-2.466
4,26,10,-2.396
4,26,11,-2.312
4,26,12,-2.247
4,26,13,-2.182
4,26,14,-2.118
4,26,15,-2.01
4,26,16,-1.942
4,26,17,-1.878
4,26,18,-1.795
4,26,19,-1.72
4,26,20,-1.628
4,26,21,-1.589
4,26,22,-1.504
4,26,23,-1.44
4,26,24,-1.367
4,26,25,-1.295
4,26,26,-1.224
4,26,27,-1.149
4,26,28,-1.075
4,26,29,-1.006
4,26,30,-0.927
4,26,31,-0.862
4,26,32,-0.786
4,26,33,-0.713
4,26,34,-0.64
4,26,35,-0.575
4,26,36,-0.51
4,26,37,-0.445
4,26,38,-0.344
4,26,39,-0.274
4,26,40,-0.202
4,26,41,-0.129
4,26,42,-0.056
4,26,43,0.013
4,26,44,0.081
4,26,45,0.084
4,26,46,0.166
4,26,47,0.169
4,26,48,0.237
4,26,49,0.24
4,26,50,0.243
4,26,51,0.312
4,26,52,0.314
4,26,53,0.396
4,26,54,0.399
4,26,55,0.402
4,26,56,0.475
4,26,57,0.478
4,26,58,0.54
4,26,59,0.542
4,26,60,0.545
4,26,61,0.626
4,26,62,0.628
4,26,63,0.705
4,26,64,0.708
4,26,65,0.711
4,26,66,0.713
4,26,67,0.716
4,26,68,0.719
4,26,69,0.77
4,26,70,0.905
4,26,71,1.037
4,26,72,1.166
4,26,73,1.291
4,26,74,1.411
4,27,1,-3.059
4,27,2,-2.968
4,27,3,-2.908
4,27,4,-2.842
4,27,5,-2.755
4,27,6,-2.675
4,27,7,-2.62
4,27,8,-2.537
4,27,9,-2.466
4,27,10,-2.396
4,27,11,-2.312
4,27,12,-2.247
4,27,13,-2.182
4,27,14,-2.118
4,27,15,-2.01
4,27,16,-1.942
4,27,17,-1.878
4,27,18,-1.795
4,27,19,-1.72
4,27,20,-1.63
4,27,21,-1.589
4,27,22,-1.504
4,27,23,-1.44
4,27,24,-1.367
4,27,25,-1.295
4,27,26,-1.224
4,27,27,-1.149
4,27,28,-1.075
4,27,29,-1.006
4,27,30,-0.927
4,27,31,-0.862
4,27,32,-0.786
4,27,33,-0.713
4,27,34,-0.64
4,27,35,-0.575
4,27,36,-0.51
4,27,37,-0.445
4,27,38,-0.344
4,27,39,-0.274
4,27,40,-0.202
4,27,41,-0.129
4,27,42,-0.056
4,27,43,0.013
4,27,44,0.081
4,27,45,0.084
4,27,46,0.166
4,27,47,0.169
4,27,48,0.237
4,27,49,0.24
4,27,50,0.243
4,27,51,0.312
4,27,52,0.314
4,27,53,0.396
4,27,54,0.399
4,27,55,0.402
4,27,56,0.475
4,27,57,0.478
4,27,58,0.54
4,27,59,0.542
4,27,60,0.545
4,27,61,0.626
4,27,62,0.628
4,27,63,0.705
4,27,64,0.708
4,27,65,0.711
4,27,66,0.713
4,27,67,0.716
4,27,68,0.719
4,27,69,0.77
4,27,70,0.905
4,27,71,1.037
4,27,72,1.166
4,27,73,1.291
4,28,1,-3.059
4,28,2,-2.968
4,28,3,-2.908
4,28,4,-2.842
4,28,5,-2.755
4,28,6,-2.675
4,28,7,-2.62
4,28,8,-2.537
4,28,9,-2.466
4,28,10,-2.396
4,28,11,-2.312
4,28,12,-2.247
4,28,13,-2.182
4,28,14,-2.118
4,28,15,-2.01
4,28,16,-1.942
4,28,17,-1.878
4,28,18,-1.795
4,28,19,-1.72
4,28,20,-1.631
4,28,21,-1.589
4,28,22,-1.504
4,28,23,-1.44
4,28,24,-1.367
4,28,25,-1.295
4,28,26,-1.224
4,28,27,-1.149
4,28,28,-1.075
4,28,29,-1.006
4,28,30,-0.927
4,28,31,-0.862
4,28,32,-0.786
4,28,33,-0.713
4,28,34,-0.64
4,28,35,-0.575
4,28,36,-0.51
4,28,37,-0.445
4,28,38,-0.344
4,28,39,-0.274
4,28,40,-0.202
4,28,41,-0.129
4,28,42,-0.056
4,28,43,0.013
4,28,44,0.081
4,28,45,0.084
4,28,46,0.166
4,28,47,0.169
4,28,48,0.237
4,28,49,0.24
4,28,50,0.243
4,28,51,0.312
4,28,52,0.314
4,28,53,0.396
4,28,54,0.399
4,28,55,0.402
4,28,56,0.475
4,28,57,0.478
4,28,58,0.54
4,28,59,0.542
4,28,60,0.545
4,28,61,0.626
4,28,62,0.628
4,28,63,0.705
4,28,64,0.708
4,28,65,0.711
4,28,66,0.713
4,28,67,0.716
4,28,68,0.719
4,28,69,0.77
4,28,70,0.905
4,28,71,1.037
4,28,72,1.166
4,29,1,-3.059
4,29,2,-2.968
4,29,3,-2.908
4,29,4,-2.842
4,29,5,-2.755
4,29,6,-2.675
4,29,7,-2.62
4,29,8,-2.537
4,29,9,-2.466
4,29,10,-2.396
4,29,11,-2.312
4,29,12,-2.247
4,29,13,-2.182
4,29,14,-2.118
4,29,15,-2.01
4,29,16,-1.942
4,29,17,-1.878
4,29,18,-1.795
4,29,19,-1.721
4,29,20,-1.632
4,29,21,-1.589
4,29,22,-1.504
4,29,23,-1.44
4,29,24,-1.367
4,29,25,-1.295
4,29,26,-1.224
4,29,27,-1.149
4,29,28,-1.075
4,29,29,-1.006
4,29,30,-0.927
4,29,31,-0.862
4,29,32,-0.786
4,29,33,-0.713
4,29,34,-0.64
4,29,35,-0.575
4,29,36,-0.51
4,29,37,-0.445
4,29,38,-0.344
4,29,39,-0.274
4,29,40,-0.202
4,29,41,-0.129
4,29,42,-0.056
4,29,43,0.013
4,29,44,0.081
4,29,45,0.084
4,29,46,0.165
4,29,47,0.168
4,29,48,0.237
4,29,49,0.24
4,29,50,0.243
4,29,51,0.312
4,29,52,0.314
4,29,53,0.396
4,29,54,0.399
4,29,55,0.402
4,29,56,0.475
4,29,57,0.478
4,29,58,0.54
4,29,59,0.542
4,29,60,0.545
4,29,61,0.626
4,29,62,0.628
4,29,63,0.705
4,29,64,0.708
4,29,65,0.711
4,29,66,0.713
4,29,67,0.716
4,29,68,0.719
4,29,69,0.77
4,29,70,0.905
4,29,71,1.037
4,30,1,-3.059
4,30,2,-2.968
4,30,3,-2.908
4,30,4,-2.842
4,30,5,-2.755
4,30,6,-2.675
4,30,7,-2.62
4,30,8,-2.537
4,30,9,-2.466
4,30,10,-2.396
4,30,11,-2.312
4,30,12,-2.247
4,30,13,-2.182
4,30,14,-2.118
4,30,15,-2.01
4,30,16,-1.942
4,30,17,-1.878
4,30,18,-1.795
4,30,19,-1.721
4,30,20,-1.633
4,30,21,-1.589
4,30,22,-1.505
4,30,23,-1.44
4,30,24,-1.367
4,30,25,-1.295
4,30,26,-1.224
4,30,27,-1.149
4,30,28,-1.075
4,30,29,-1.006
4,30,30,-0.927
4,30,31,-0.862
4,30,32,-0.786
4,30,33,-0.713
4,30,34,-0.64
4,30,35,-0.575
4,30,36,-0.51
4,30,37,-0.445
4,30,38,-0.344
4,30,39,-0.274
4,30,40,-0.202
4,30,41,-0.129
4,30,42,-0.056
4,30,43,0.013
4,30,44,0.081
4,30,45,0.084
4,30,46,0.165
4,30,47,0.168
4,30,48,0.237
4,30,49,0.24
4,30,50,0.243
4,30,51,0.312
4,30,52,0.314
4,30,53,0.396
4,30,54,0.399
4,30,55,0.402
4,30,56,0.475
4,30,57,0.478
4,30,58,0.54
4,30,59,0.542
4,30,60,0.545
4,30,61,0.626
4,30,62,0.628
4,30,63,0.705
4,30,64,0.708
4,30,65,0.711
4,30,66,0.713
4,30,67,0.716
4,30,68,0.719
4,30,69,0.77
4,30,70,0.905
4,31,1,-3.059
4,31,2,-2.968
4,31,3,-2.908
4,31,4,-2.842
4,31,5,-2.755
4,31,6,-2.675
4,31,7,-2.62
4,31,8,-2.537
4,31,9,-2.466
4,31,10,-2.396
4,31,11,-2.312
4,31,12,-2.247
4,31,13,-2.182
4,31,14,-2.118
4,31,15,-2.01
4,31,16,-1.942
4,31,17,-1.878
4,31,18,-1.795
4,31,19,-1.721
4,31,20,-1.634
4,31,21,-1.589
4,31,22,-1.505
4,31,23,-1.44
4,31,24,-1.367
4,31,25,-1.295
4,31,26,-1.224
4,31,27,-1.149
4,31,28,-1.075
4,31,29,-1.006
4,31,30,-0.927
4,31,31,-0.862
4,31,32,-0.786
4,31,33,-0.713
4,31,34,-0.64
4,31,35,-0.575
4,31,36,-0.51
4,31,37,-0.445
4,31,38,-0.344
4,31,39,-0.274
4,31,40,-0.202
4,31,41,-0.129
4,31,42,-0.056
4,31,43,0.013
4,31,44,0.081
4,31,45,0.084
4,31,46,0.165
4,31,47,0.168
4,31,48,0.237
4,31,49,0.24
4,31,50,0.243
4,31,51,0.312
4,31,52,0.314
4,31,53,0.396
4,31,54,0.399
4,31,55,0.402
4,31,56,0.475
4,31,57,0.478
4,31,58,0.54
4,31,59,0.542
4,31,60,0.545
4,31,61,0.626
4,31,62,0.628
4,31,63,0.705
4,31,64,0.708
4,31,65,0.711
4,31,66,0.713
4,31,67,0.716
4,31,68,0.719
4,31,69,0.77
4,32,1,-3.059
4,32,2,-2.968
4,32,3,-2.908
4,32,4,-2.842
4,32,5,-2.755
4,32,6,-2.675
4,32,7,-2.62
4,32,8,-2.537
4,32,9,-2.466
4,32,10,-2.396
4,32,11,-2.312
4,32,12,-2.247
4,32,13,-2.182
4,32,14,-2.118
4,32,15,-2.01
4,32,16,-1.942
4,32,17,-1.878
4,32,18,-1.795
4,32,19,-1.721
4,32,20,-1.634
4,32,21,-1.589
4,32,22,-1.505
4,32,23,-1.44
4,32,24,-1.367
4,32,25,-1.295
4,32,26,-1.224
4,32,27,-1.149
4,32,28,-1.075
4,32,29,-1.006
4,32,30,-0.927
4,32,31,-0.862
4,32,32,-0.786
4,32,33,-0.713
4,32,34,-0.64
4,32,35,-0.575
4,32,36,-0.51
4,32,37,-0.445
4,32,38,-0.344
4,32,39,-0.274
4,32,40,-0.202
4,32,41,-0.129
4,32,42,-0.056
4,32,43,0.013
4,32,44,0.081
4,32,45,0.084
4,32,46,0.165
4,32,47,0.168
4,32,48,0.237
4,32,49,0.24
4,32,50,0.243
4,32,51,0.312
4,32,52,0.314
4,32,53,0.396
4,32,54,0.399
4,32,55,0.402
4,32,56,0.475
4,32,57,0.478
4,32,58,0.54
4,32,59,0.542
4,32,60,0.545
4,32,61,0.626
4,32,62,0.628
4,32,63,0.705
4,32,64,0.708
4,32,65,0.711
4,32,66,0.713
4,32,67,0.716
4,32,68,0.719
4,33,1,-3.059
4,33,2,-2.968
4,33,3,-2.908
4,33,4,-2.842
4,33,5,-2.755
4,33,6,-2.675
4,33,7,-2.62
